Digimon Tamers;7.63;1008;174,355;TV;51;Saban Entertainment,Flatiron Film Company;Toei Animation;Adventure,Comedy,Drama,Fantasy;Shounen;PG - Children;
Princess Principal;7.71;1009;175,073;TV;12;Sentai Filmworks;Actas,       Studio 3Hz;Action,Mystery;;R - 17+ (violence & profanity);
D.N.Angel;7.18;1010;174,186;TV;26;ADV Films,Discotek Media;Xebec;Action,Comedy,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Papa no Iukoto wo Kikinasai!;7.30;1011;173,805;TV;12;Sentai Filmworks;feel.;Comedy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Shinryaku! Ika Musume;7.44;1012;173,616;TV;12;Media Blasters,Sentai Filmworks;Diomedéa;Comedy,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Myself; Yourself;7.16;1013;173,307;TV;13;Maiden Japan;Doga Kobo;Drama,Romance;;PG-13 - Teens 13 or older;
Isekai no Seikishi Monogatari;7.80;1014;173,573;OVA;13;Funimation;AIC Spirits,       BeSTACK;Action,Comedy,Fantasy,Ecchi;;R+ - Mild Nudity;
Dog Days;6.91;1015;173,446;TV;13;None found;Seven Arcs;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials;7.38;1016;173,316;ONA;4;Aniplex of America;AIC Build;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Tate no Yuusha no Nariagari Season 3;N/A;1017;176,331;TV;Unknown;None found;None found;Action,Adventure,Drama,Fantasy;;PG-13 - Teens 13 or older;
Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me;7.35;1018;173,541;TV;13;None found;Seven;Comedy,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Higurashi no Naku Koro ni Rei;7.42;1019;172,815;OVA;5;Sentai Filmworks;Studio Deen;Comedy,Mystery,Supernatural,Suspense;;PG-13 - Teens 13 or older;
Death Note: Rewrite;7.69;1020;172,390;Special;2;VIZ Media;Madhouse;Mystery,Supernatural,Suspense;;R - 17+ (violence & profanity);
Gatchaman Crowds;7.31;1021;171,422;TV;12;Sentai Filmworks;Tatsunoko Production;Adventure,Sci-Fi;;PG-13 - Teens 13 or older;
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku;7.89;1022;171,752;Movie;1;VIZ Media,NYAV Post;Studio 4°C;Action,Adventure,Drama,Fantasy,Horror,Supernatural;Seinen;R+ - Mild Nudity;
Kanojo ga Flag wo Oraretara;6.40;1023;171,249;TV;13;NIS America,Inc.;Hoods Entertainment;Comedy,Romance;;PG-13 - Teens 13 or older;
Gunslinger Girl;7.40;1024;170,636;TV;13;Funimation;Madhouse;Action,Drama,Sci-Fi;;R - 17+ (violence & profanity);
Mo Dao Zu Shi;8.48;1025;172,656;ONA;15;None found;B.CMAY PICTURES;Action,Adventure,Mystery,Supernatural;;R - 17+ (violence & profanity);
Burn the Witch;7.13;1026;171,922;Movie;3;None found;Studio Colorido;Action,Fantasy;Shounen;PG-13 - Teens 13 or older;
Non Non Biyori Repeat;8.19;1027;170,956;TV;12;Sentai Filmworks;SILVER LINK.;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Cross Ange: Tenshi to Ryuu no Rondo;7.40;1028;170,768;TV;25;Sentai Filmworks;Sunrise;Action,Sci-Fi;;R - 17+ (violence & profanity);
Osake wa Fuufu ni Natte kara;6.96;1029;171,272;TV;13;None found;Creators in Pack;Comedy,Gourmet,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono;7.33;1030;170,111;Movie;1;VIZ Media;Studio Pierrot;Action,Comedy;Shounen;PG-13 - Teens 13 or older;
Another: The Other - Inga;7.29;1031;170,243;OVA;1;None found;P.A. Works;Horror,Mystery,Suspense;;R - 17+ (violence & profanity);
Carnival Phantasm;7.88;1032;170,218;OVA;12;None found;Lerche;Comedy,Supernatural;;PG-13 - Teens 13 or older;
Tenjou Tenge;6.90;1033;169,521;TV;24;Discotek Media,Geneon Entertainment USA;Madhouse;Action,Comedy,Ecchi;Shounen;R - 17+ (violence & profanity);
JoJo no Kimyou na Bouken Part 6: Stone Ocean;N/A;1034;175,315;TV;Unknown;None found;David Production;Action,Adventure;Shounen;R - 17+ (violence & profanity);
Jinrui wa Suitai Shimashita;7.76;1035;169,559;TV;12;Sentai Filmworks;AIC ASTA;Adventure,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Sonny Boy;7.68;1037;169,042;TV;12;Funimation;Madhouse;;;PG-13 - Teens 13 or older;
Radiant;6.86;1038;170,373;TV;21;Funimation;Lerche;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
86 Part 2;8.64;1036;169,119;TV;12;None found;A-1 Pictures;Action,Drama,Sci-Fi;;R - 17+ (violence & profanity);
D.Gray-man Hallow;7.72;1039;169,522;TV;13;Funimation;TMS Entertainment;Action,Adventure;Shounen;R - 17+ (violence & profanity);
Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai;7.75;1040;170,912;Special;1;Funimation;Kyoto Animation;Comedy,Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?;6.09;1041;170,176;Movie;1;NYAV Post,GKIDS;Shaft;Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Koi to Yobu ni wa Kimochi Warui;7.18;1042;171,295;TV;12;None found;Nomad;Comedy,Romance;;PG-13 - Teens 13 or older;
Inazuma Eleven;7.62;1043;168,678;TV;127;None found;OLM;;Shounen;G - All Ages;
Flip Flappers;7.66;1044;168,453;TV;13;Sentai Filmworks;Studio 3Hz;Adventure,Comedy,Sci-Fi;;PG-13 - Teens 13 or older;
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya;7.44;1045;169,296;Movie;1;Sentai Filmworks;J.C.Staff;Action,Adventure,Comedy,Fantasy,Romance;;PG-13 - Teens 13 or older;
Kimetsu no Yaiba: Mugen Ressha-hen;8.46;1046;167,866;TV;7;None found;ufotable;;Shounen;R - 17+ (violence & profanity);
Tensei shitara Slime Datta Ken OVA;7.48;1047;169,453;OVA;5;None found;8bit;Action,Adventure,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Kara no Kyoukai 6: Boukyaku Rokuon;7.50;1048;167,822;Movie;1;Aniplex of America;ufotable;Action,Mystery,Romance,Supernatural,Suspense;;R - 17+ (violence & profanity);
Date A Live: Date to Date;7.35;1049;168,085;OVA;1;Funimation;AIC PLUS+;Comedy,Romance,Sci-Fi;;R+ - Mild Nudity;
Basilisk: Kouga Ninpou Chou;7.56;1050;167,081;TV;24;Funimation;Gonzo;Action,Adventure,Fantasy,Romance,Supernatural;;R - 17+ (violence & profanity);
Trinity Blood;7.31;1051;167,042;TV;24;Funimation;Gonzo;Action,Supernatural;;R - 17+ (violence & profanity);
Michiko to Hatchin;7.84;1052;167,194;TV;22;Funimation;Manglobe;Action,Adventure;;R - 17+ (violence & profanity);
Romeo x Juliet;7.62;1053;166,753;TV;24;Funimation;Gonzo;Drama,Fantasy,Romance;;PG-13 - Teens 13 or older;
.hack//Sign;6.96;1054;166,484;TV;26;Funimation,Bandai Entertainment;Bee Train;Adventure,Fantasy,Mystery,Sci-Fi;;PG-13 - Teens 13 or older;
Black★Rock Shooter (OVA);7.11;1055;166,246;OVA;1;None found;Ordet;Action,Drama;;PG-13 - Teens 13 or older;
Hachi-nan tte, Sore wa Nai deshou!;6.22;1056;168,187;TV;12;None found;SynergySP,       Shin-Ei Animation;Action,Fantasy;;PG-13 - Teens 13 or older;
Uchuu Kyoudai;8.51;1057;166,438;TV;99;Sentai Filmworks;A-1 Pictures;Comedy,Sci-Fi,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Gungrave;7.85;1058;165,657;TV;26;Funimation,Geneon Entertainment USA;Madhouse;Action,Drama,Sci-Fi;Seinen;R - 17+ (violence & profanity);
Colorful (Movie);7.80;1059;165,865;Movie;1;Sentai Filmworks;Sunrise,       Ascension;Drama,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
Pupa;3.34;1060;166,001;TV;12;None found;Studio Deen;Fantasy,Horror;;R - 17+ (violence & profanity);
Fate/Grand Order: First Order;6.75;1061;167,063;Special;1;Aniplex of America;Lay-duce;Action,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Bokura no;7.64;1062;165,561;TV;24;Discotek Media;Gonzo;Drama,Sci-Fi;Seinen;R - 17+ (violence & profanity);
Robotics;Notes;7.33;1063;165,628;TV;22;Funimation;Production I.G;Drama,Mystery,Sci-Fi;;PG-13 - Teens 13 or older;
Kiniro Mosaic;7.25;1064;165,741;TV;12;Sentai Filmworks;Studio Gokumi;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Date A Live Movie: Mayuri Judgment;7.35;1065;166,253;Movie;1;None found;Production IMS;Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Boku no Hero Academia: Training of the Dead;7.28;1066;165,965;OVA;1;None found;Bones;Action,Comedy;Shounen;PG-13 - Teens 13 or older;
Jormungand: Perfect Order;7.92;1067;165,003;TV;12;Funimation;White Fox;Action,Adventure;Seinen;R+ - Mild Nudity;
Kino no Tabi: The Beautiful World - The Animated Series;7.60;1068;165,783;TV;12;Funimation;Lerche;Action,Adventure,Slice of Life;;R - 17+ (violence & profanity);
Hello World;7.55;1069;166,956;Movie;1;None found;Graphinica;Drama,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Eve no Jikan;8.05;1070;164,023;ONA;6;None found;Studio Rikka;Sci-Fi,Slice of Life;;PG-13 - Teens 13 or older;
Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan;7.34;1071;164,137;Movie;1;4Kids Entertainment,Warner Bros. Japan;OLM;Adventure,Comedy,Drama,Fantasy;Kids;PG - Children;
Kimi to Boku.;7.68;1072;164,346;TV;13;None found;J.C.Staff;Comedy,Drama,Romance,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Fullmetal Alchemist: The Sacred Star of Milos;7.29;1073;164,126;Movie;1;Funimation;Bones;Action,Adventure,Comedy,Drama,Fantasy;Shounen;R - 17+ (violence & profanity);
Strike the Blood II;7.02;1074;164,927;OVA;8;None found;SILVER LINK.,       Connect;Action,Fantasy,Supernatural,Ecchi;;R+ - Mild Nudity;
Gugure! Kokkuri-san;7.57;1075;164,392;TV;12;Sentai Filmworks;TMS Entertainment;Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Kyoukaisenjou no Horizon;7.06;1076;163,880;TV;13;Sentai Filmworks;Sunrise;Action,Fantasy,Sci-Fi;;PG-13 - Teens 13 or older;
Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara;6.50;1077;166,056;TV;12;Funimation;ENGI;Action,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Karin;7.13;1078;163,568;TV;24;Funimation,Geneon Entertainment USA;J.C.Staff;Comedy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Nanatsu no Taizai OVA;7.54;1079;164,666;OVA;2;None found;A-1 Pictures;Action,Adventure,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
No Guns Life;6.87;1080;164,311;TV;12;Funimation;Madhouse;Action,Drama,Sci-Fi;Seinen;PG-13 - Teens 13 or older;
UQ Holder!: Mahou Sensei Negima! 2;6.96;1081;164,845;TV;12;Sentai Filmworks;J.C.Staff;Action,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
C³;6.62;1082;163,510;TV;12;Funimation;SILVER LINK.;Action,Comedy,Supernatural,Ecchi;;R - 17+ (violence & profanity);
Mnemosyne: Mnemosyne no Musume-tachi;7.29;1083;163,197;TV;6;Funimation;Xebec;Action,Girls Love,Horror,Sci-Fi,Supernatural;;R+ - Mild Nudity;
Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.;7.08;1084;164,286;TV;12;None found;Maho Film;Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Baccano! Specials;8.12;1085;162,833;Special;3;Funimation,Aniplex of America;Brain's Base;Action,Comedy,Mystery,Supernatural;;R - 17+ (violence & profanity);
Nourin;6.78;1086;163,008;TV;12;Funimation;SILVER LINK.;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Granblue Fantasy The Animation;6.66;1087;163,587;TV;13;Aniplex of America;A-1 Pictures;Adventure,Fantasy;;PG-13 - Teens 13 or older;
Jahy-sama wa Kujikenai!;7.02;1088;162,262;TV;20;None found;SILVER LINK.;Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Hyakka Ryouran: Samurai Girls;6.79;1089;162,391;TV;12;Sentai Filmworks;Arms;Action,Comedy,Ecchi;;R+ - Mild Nudity;
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita;7.37;1090;162,427;Movie;1;Funimation;Sunrise;Action,Sci-Fi;;R - 17+ (violence & profanity);
Kyousou Giga (TV);7.75;1091;162,086;TV;10;Discotek Media;Toei Animation;Action,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Initial D Second Stage;8.13;1092;161,998;TV;13;Funimation,Tokyopop;Pastel;Action,Drama,Sports;Seinen;PG-13 - Teens 13 or older;
Junjou Romantica 2;7.78;1093;161,880;TV;12;Nozomi Entertainment;Studio Deen;Boys Love,Comedy,Drama,Romance;;PG-13 - Teens 13 or older;
Eyeshield 21;7.93;1094;161,512;TV;145;VIZ Media,Sentai Filmworks;Gallop;Action,Comedy,Sports;Shounen;PG-13 - Teens 13 or older;
Yuru Yuri♪♪;7.84;1095;161,752;TV;12;NIS America,Inc.;Doga Kobo;Comedy,Girls Love,Slice of Life;;PG-13 - Teens 13 or older;
Seiken no Blacksmith;6.70;1096;161,575;TV;12;Funimation;Manglobe;Action,Adventure,Fantasy;;R+ - Mild Nudity;
Saint Seiya;7.75;1097;161,379;TV;114;ADV Films,DiC Entertainment,Flatiron Film Company;Toei Animation;Adventure,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Haiyore! Nyaruko-san W;7.25;1098;161,579;TV;12;NIS America,Inc.;Xebec;Comedy,Sci-Fi;;PG-13 - Teens 13 or older;
Rokujouma no Shinryakusha!? (TV);7.15;1099;161,097;TV;12;Sentai Filmworks;SILVER LINK.;Comedy,Supernatural;;PG-13 - Teens 13 or older;
Brothers Conflict;6.03;1100;160,923;TV;12;Funimation;Brain's Base;;Shoujo;PG-13 - Teens 13 or older;
Genshiken;7.65;1101;160,150;TV;12;Media Blasters;Palm Studio;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Watashi ni Tenshi ga Maiorita!;7.32;1102;161,622;TV;12;None found;Doga Kobo;Comedy,Girls Love,Slice of Life;;PG-13 - Teens 13 or older;
Pokemon Advanced Generation;7.09;1103;160,069;TV;192;VIZ Media,4Kids Entertainment,The Pokemon Company International;OLM;Action,Adventure,Comedy,Fantasy;Kids;PG - Children;
Qualidea Code;6.49;1104;160,747;TV;12;None found;A-1 Pictures;Action,Supernatural;;PG-13 - Teens 13 or older;
Ryuuou no Oshigoto!;6.88;1105;160,827;TV;12;None found;Project No.9;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Boku no Pico;4.27;1106;159,692;OVA;1;None found;Sugar Boy,       Blue Cat;Boys Love,Hentai;;Rx - Hentai;
Busou Renkin;7.33;1107;159,484;TV;26;VIZ Media;Xebec;Action,Comedy,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen;8.11;1108;161,668;ONA;6;None found;J.C.Staff,       Egg Firm;Comedy,Slice of Life,Supernatural;Shounen;PG-13 - Teens 13 or older;
Gyakkyou Burai Kaiji: Hakairoku-hen;8.25;1109;160,451;TV;26;Sentai Filmworks;Madhouse;;Seinen;R - 17+ (violence & profanity);
Hyouka: Motsubeki Mono wa;7.36;1110;159,763;OVA;1;Funimation;Kyoto Animation;Mystery,Slice of Life;;PG-13 - Teens 13 or older;
Hataage! Kemono Michi;6.64;1111;160,245;TV;12;Funimation;ENGI;Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Shuumatsu no Izetta;6.76;1112;159,442;TV;12;Funimation,Crunchyroll;Ajia-Do;;;R - 17+ (violence & profanity);
Kokkoku;7.01;1113;159,471;TV;12;Sentai Filmworks;Geno Studio;Drama,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Dragon Crisis!;6.67;1114;158,917;TV;12;None found;Studio Deen;Action,Romance,Supernatural;Seinen;PG-13 - Teens 13 or older;
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen;8.76;1115;159,430;TV;12;None found;Studio Deen;;Josei;PG-13 - Teens 13 or older;
Tsugumomo;7.06;1116;159,764;TV;12;Funimation,Crunchyroll;Zero-G;Action,Comedy,Supernatural,Ecchi;Seinen;R+ - Mild Nudity;
Kingdom;8.00;1117;159,259;TV;38;Funimation;Studio Pierrot;;Seinen;R - 17+ (violence & profanity);
Gintama.: Shirogane no Tamashii-hen;8.82;1118;159,899;TV;12;None found;Bandai Namco Pictures;Action,Comedy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Maria†Holic;7.03;1119;158,468;TV;12;Sentai Filmworks;Shaft;Comedy,Girls Love;;PG-13 - Teens 13 or older;
Onegai☆Teacher;7.14;1120;158,215;TV;12;Nozomi Entertainment,Bandai Entertainment;Daume;Comedy,Drama,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
No Game No Life Specials;6.75;1121;159,095;Special;6;Sentai Filmworks;Madhouse;Fantasy,Ecchi;;PG-13 - Teens 13 or older;
Minami-ke;7.67;1122;157,878;TV;13;None found;Daume;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Hitori no Shita: The Outcast;6.80;1123;159,449;TV;12;None found;Namu Animation;Action,Supernatural;;R - 17+ (violence & profanity);
Ahiru no Sora;7.30;1124;158,941;TV;50;Sentai Filmworks;Diomedéa;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Tokyo ESP;6.56;1125;157,726;TV;12;Funimation;Xebec;Action,Comedy,Sci-Fi,Supernatural;Shounen;R - 17+ (violence & profanity);
Tennis no Ouji-sama;7.88;1126;157,417;TV;178;VIZ Media;Trans Arts;Action,Comedy,Sports;Shounen;PG-13 - Teens 13 or older;
Saiki Kusuo no Ψ-nan: Kanketsu-hen;8.21;1127;159,233;Special;1;None found;J.C.Staff,       Egg Firm;Comedy,Slice of Life,Supernatural;Shounen;PG-13 - Teens 13 or older;
Last Exile;7.81;1128;157,260;TV;26;Funimation,Geneon Entertainment USA;Gonzo;Action,Adventure,Sci-Fi;;PG-13 - Teens 13 or older;
GJ-bu;7.32;1129;157,452;TV;12;None found;Doga Kobo;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Hoshizora e Kakaru Hashi;6.74;1130;157,408;TV;12;None found;Doga Kobo;Comedy,Romance,Ecchi;;R+ - Mild Nudity;
Edens Zero;7.33;1131;156,867;TV;25;None found;J.C.Staff;Adventure,Comedy,Fantasy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Prince of Stride: Alternative;6.91;1132;157,561;TV;12;Funimation;Madhouse;Drama,Sports;;PG-13 - Teens 13 or older;
Hataraku Maou-sama! 2nd Season;N/A;1133;160,670;TV;Unknown;None found;None found;Comedy,Fantasy,Romance,Supernatural;;PG-13 - Teens 13 or older;
Durarara!! Specials;7.88;1134;156,899;Special;2;Aniplex of America;Brain's Base;Action,Comedy,Supernatural;;R - 17+ (violence & profanity);
Kuroshitsuji Movie: Book of the Atlantic;8.25;1135;158,066;Movie;1;Funimation;A-1 Pictures;Action,Comedy,Mystery,Supernatural;Shounen;R - 17+ (violence & profanity);
Boku no Hero Academia 2nd Season: Hero Note;7.32;1136;158,208;Special;1;Funimation;Bones;Action,Comedy;;PG-13 - Teens 13 or older;
Murenase! Seton Gakuen;7.02;1137;157,476;TV;12;None found;Studio Gokumi;;;PG-13 - Teens 13 or older;
Hunter x Hunter Movie 1: Phantom Rouge;7.25;1138;156,989;Movie;1;VIZ Media;Madhouse;Action,Adventure,Fantasy;Shounen;PG-13 - Teens 13 or older;
Toradora!: Bentou no Gokui;7.44;1139;156,634;Special;1;NIS America,Inc.;J.C.Staff;Comedy,Gourmet,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Oshiete! Galko-chan;7.08;1140;156,709;TV;12;None found;feel.;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Yuru Camp△ Season 2;8.54;1141;157,655;TV;13;None found;C-Station;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Devil Survivor 2 The Animation;6.87;1142;155,775;TV;13;Sentai Filmworks;Bridge;Action,Supernatural;;R - 17+ (violence & profanity);
Gintama.: Porori-hen;8.53;1143;157,114;TV;13;None found;Bandai Namco Pictures;Action,Comedy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Love Live! Sunshine!!;7.39;1144;156,409;TV;13;Funimation;Sunrise;;;PG-13 - Teens 13 or older;
To LOVE-Ru OVA;7.28;1145;155,486;OVA;6;None found;Xebec;Comedy,Sci-Fi,Ecchi;Shounen;R+ - Mild Nudity;
Higashi no Eden Movie I: The King of Eden;7.58;1146;155,195;Movie;1;Funimation;Production I.G;Comedy,Drama,Mystery,Romance,Slice of Life,Suspense;;PG-13 - Teens 13 or older;
Clannad Movie;7.24;1147;155,047;Movie;1;Sentai Filmworks;Toei Animation;Drama,Fantasy,Romance;;PG-13 - Teens 13 or older;
Zombieland Saga: Revenge;8.05;1148;157,127;TV;12;Funimation;MAPPA;Comedy,Supernatural;;R - 17+ (violence & profanity);
Strike Witches;6.98;1149;154,894;TV;12;Funimation;Gonzo;Action,Sci-Fi,Ecchi;;R+ - Mild Nudity;
Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo;7.46;1150;155,838;Movie;1;Aniplex of America;8bit;Action,Sci-Fi,Supernatural;;R - 17+ (violence & profanity);
Kanojo, Okarishimasu 2nd Season;N/A;1151;157,619;TV;Unknown;None found;None found;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Nabari no Ou;7.27;1152;154,679;TV;26;Funimation;J.C.Staff;Action,Comedy,Drama,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Pokemon Movie 03: Kesshoutou no Teiou Entei;7.08;1153;154,670;Movie;1;4Kids Entertainment,Warner Bros. Japan;OLM;Action,Adventure,Comedy,Drama,Fantasy;Kids;PG - Children;
Little Witch Academia: Mahoujikake no Parade;7.76;1154;154,654;Movie;1;None found;Trigger;Adventure,Comedy,Fantasy;;PG - Children;
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X;7.27;1155;154,151;TV;12;None found;SILVER LINK.;Comedy,Drama,Fantasy,Romance;Shoujo;PG-13 - Teens 13 or older;
Monster Musume no Oishasan;6.52;1156;155,991;TV;12;None found;Arvo Animation;Comedy,Fantasy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Fairy Tail Movie 2: Dragon Cry;7.52;1157;155,079;Movie;1;Funimation;A-1 Pictures;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Natsume Yuujinchou Roku;8.64;1158;154,195;TV;11;None found;Shuka;Drama,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Glasslip;5.43;1159;153,400;TV;13;Sentai Filmworks;P.A. Works;Romance,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
Killing Bites;6.59;1160;154,330;TV;12;Sentai Filmworks;LIDENFILMS;Action,Sci-Fi,Ecchi;Seinen;R+ - Mild Nudity;
Divine Gate;5.56;1161;153,704;TV;12;Funimation;Studio Pierrot;Action,Fantasy,Sci-Fi;;PG-13 - Teens 13 or older;
ef: A Tale of Melodies.;8.02;1162;153,193;TV;12;Sentai Filmworks;Shaft;Drama,Mystery,Romance,Supernatural;;PG-13 - Teens 13 or older;
Tsuritama;7.68;1163;153,329;TV;12;Sentai Filmworks;A-1 Pictures;Comedy,Sci-Fi,Slice of Life,Sports;;PG-13 - Teens 13 or older;
Osomatsu-san;7.98;1164;153,423;TV;25;VIZ Media;Studio Pierrot;;;R - 17+ (violence & profanity);
Natsume Yuujinchou Go;8.58;1165;153,584;TV;11;None found;Shuka;Drama,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Fairy Tail OVA;7.49;1166;152,945;OVA;5;None found;Satelight,       A-1 Pictures;Comedy,Fantasy,Ecchi;Shounen;PG-13 - Teens 13 or older;
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen;7.48;1167;153,555;Special;1;Funimation;Lerche;Action,Horror,Mystery;;R - 17+ (violence & profanity);
Keppeki Danshi! Aoyama-kun;6.98;1168;154,600;TV;12;Ponycan USA;Studio Hibari;Comedy,Sports;Seinen;PG-13 - Teens 13 or older;
Doukyonin wa Hiza, Tokidoki, Atama no Ue.;7.74;1169;153,636;TV;12;Funimation;Zero-G;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Kakumeiki Valvrave;7.15;1170;152,812;TV;12;Aniplex of America;Sunrise;;;R - 17+ (violence & profanity);
Hakuouki;7.39;1171;152,446;TV;12;Sentai Filmworks;Studio Deen;Action,Drama,Supernatural;Josei;R - 17+ (violence & profanity);
Beatless;6.20;1172;152,563;TV;20;None found;Diomedéa;Action,Drama,Romance,Sci-Fi;;PG-13 - Teens 13 or older;
Re:␣Hamatora;7.37;1173;152,320;TV;12;Sentai Filmworks;Lerche;Comedy,Drama,Mystery;;R - 17+ (violence & profanity);
Senryuu Shoujo;7.40;1174;152,749;TV;12;Sentai Filmworks;Connect;Comedy,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Yuukoku no Moriarty 2nd Season;8.22;1175;154,363;TV;13;Funimation;Production I.G;Mystery,Suspense;Shounen;R - 17+ (violence & profanity);
Hoshiai no Sora;7.58;1176;152,861;TV;12;Funimation;8bit;Drama,Slice of Life,Sports;;PG-13 - Teens 13 or older;
Gakkou no Kaidan;7.71;1177;151,419;TV;19;ADV Films,Discotek Media;Studio Pierrot;Horror,Mystery,Supernatural;;PG-13 - Teens 13 or older;
Hyakuren no Haou to Seiyaku no Valkyria;5.71;1178;152,144;TV;12;Funimation;EMT Squared;;;PG-13 - Teens 13 or older;
Coquelicot-zaka kara;7.81;1179;151,271;Movie;1;GKIDS;Studio Ghibli;;Shoujo;G - All Ages;
DRAMAtical Murder;6.07;1180;150,592;TV;12;Sentai Filmworks;NAZ;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Saikin, Imouto no Yousu ga Chotto Okashiinda ga.;6.23;1181;150,222;TV;12;Discotek Media,Crunchyroll;Project No.9;Comedy,Romance,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Dragon Ball Kai (2014);7.66;1182;150,300;TV;61;Funimation;Toei Animation;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Given Movie;8.15;1183;152,788;Movie;1;None found;Lerche;Boys Love,Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Kobato.;7.96;1184;149,574;TV;24;Sentai Filmworks;Madhouse;Comedy,Drama,Fantasy,Romance;;PG-13 - Teens 13 or older;
Subete ga F ni Naru;7.26;1185;149,859;TV;11;Sentai Filmworks;A-1 Pictures;Mystery,Sci-Fi;;R - 17+ (violence & profanity);
Charlotte: Tsuyoimono-tachi;7.48;1186;150,563;Special;1;Aniplex of America;P.A. Works;;;PG-13 - Teens 13 or older;
